,P1,P2,P3,P4,P5,P6,P7,P8,Y,Predictions,Dev_SqDists
10001,-1.33941417064,-0.410827598013,4.08005051479,-2.78570462569,-0.328986275488,-0.772274221949,0.348664613923,-0.526113445033,13.863146926,13.7349578298,0.0164324443961
10002,-1.4675563957,-0.242869103747,3.09386163589,-0.266594144799,0.0209615757177,-0.208970590321,-0.0571645681736,-0.207725129538,16.0274411974,15.1305973329,0.804328917285
10003,-5.54985367351,1.47193449481,-0.291243085639,2.45532548378,0.0866373805445,-0.502688176098,0.0856253851656,-1.68132244652,15.4553171422,15.1881830824,0.071360605912
10004,-1.13371210875,0.147243212685,-1.20658681262,-2.41483861157,-0.244906113783,-0.0399759940053,0.372180938453,-0.253340189618,14.0225281602,14.5452296195,0.273216815599
10005,0.165228287126,-0.347822290208,-0.453594569181,-0.271238620738,0.0396767985681,0.399197294956,-0.0952386231254,0.521310562934,15.3899521531,15.5152937333,0.0157105117262
10006,0.497159923903,-0.508421980525,-0.041305455484,-3.00255113895,0.108258416124,1.2990253803,-0.159036475726,-1.68191637284,15.8814102564,17.297437521,2.00513321413
10007,-0.377825773683,-0.210295866693,-0.144936935423,-1.91791795102,-0.205157239593,0.0317788036527,0.288087423475,0.118890811112,14.6839378238,14.6659132142,0.000324886550245
10009,-1.64763921092,0.150628641214,0.252761769604,-0.408050753485,0.029717291524,0.199875681953,0.0282895356872,-0.0953440881578,15.1057692308,15.6163991202,0.260742883952
10010,-1.06731384814,-0.0611195135729,0.510811056319,0.208900802302,-0.0275842733417,-0.0996799374037,0.0101674193992,0.215880620726,15.2050290135,14.879251457,0.10613101633
10011,-3.47660956878,0.794194886203,-0.194218411665,0.754117243515,-0.0304209489774,-0.24762076621,0.147530581573,-0.95583363089,14.8799164636,15.0668977354,0.0349619960062
10012,-3.39055814974,0.893855024987,-1.24769375975,2.03215962888,0.13834746644,-0.00727944017335,-0.0326251919751,-0.571160362862,15.1243624951,15.5731187644,0.201382189196
10013,-2.73216377109,0.365087022103,1.35063787197,-1.04902806862,0.096134724533,0.396320474766,-0.0561292874955,-1.0620306524,16.4342803622,16.4744744684,0.0016155661716
10014,-3.71953641836,0.915154319961,-0.675967142321,-1.23244904729,-0.104447949013,-0.107011383758,0.323958739583,-1.30524006452,15.1774313289,15.2440560873,0.00443885842972
10015,1.70546613778,8.61983263221,2.60022127514,-0.0552551801159,-6.35850277978,2.94749357544,0.08067892546,2.04396318304,7.0,5.70347351446,1.68098092772
10016,-1.79385965881,-0.0764703840548,2.45673047338,-2.61483490369,-0.0877732918363,0.171491308634,0.0855001130083,-0.83401201871,15.7531468531,15.7566417644,1.22144051583e-05
10017,-2.62308454072,0.55693134044,-0.560315511397,-0.95380965262,-0.0168762428954,0.199725615095,0.0917389571343,-0.912753640095,15.4055153707,15.710854195,0.0932317976311
10018,-1.64626905002,0.088736088158,0.884083244876,-1.42505451476,-0.103535165809,0.0727678582029,0.114033976749,-0.48345909299,15.7206595538,15.2997054775,0.17720233432
10019,-3.4679315086,0.384750776524,3.04282933573,0.130969806317,-0.121034392084,-0.863699016944,0.182913379132,-1.19307722049,14.7229965157,14.1913643377,0.282632772699
10020,-3.20649458814,1.50149402196,-6.26572367745,3.65260498425,-0.162238035469,-0.749592591622,0.480907825498,0.400427820448,11.8875968992,13.0453381699,1.3403648498
10021,-1.0563493198,0.150066643629,-1.03171450753,-0.771589576684,0.117639441422,0.876081689876,-0.0991851805643,-0.0444092293645,15.7208374875,16.6985496685,0.955921108843
10022,-2.65837096703,0.361385762499,1.15651865496,-0.117053169024,-0.0359118136968,-0.23382682638,0.0788297057372,-0.806515778779,14.9139526911,15.0740460018,0.025629868135
10023,-0.975162115867,0.00691749458787,-0.225042931863,-0.783971794525,-0.155531045956,-0.202145304566,0.191595002603,-0.014954273322,14.1897940913,14.4062517519,0.0468539188131
10024,-2.1899425193,0.657984688002,-2.36573677854,1.92871016216,0.159210358357,0.300443887429,-0.124006161075,-0.145683001843,15.489291598,15.7673351417,0.0773082121702
10025,-0.520156351256,-0.3049136191,1.0196491938,-0.0684582631748,0.146884198893,0.495391981293,-0.240301011294,0.0743833083235,16.4264705882,16.1739253672,0.0637790886528
10026,-0.668551433907,0.100270045796,-1.53231468162,-0.961036097696,0.0886755638328,0.766005593608,-0.155349706406,-0.00540518908929,16.5939524838,16.3110297553,0.0800452703053
10027,-1.42411346125,0.310717393145,-1.5083592082,1.68763412364,-0.0675117646717,-0.474224501948,0.147807883792,0.165567717199,15.4538198404,13.9182969781,2.35783046069
10028,-1.25619347065,0.13169806789,-0.521256971941,-0.14234464232,0.0180536210778,0.0895427370802,-0.0123291074056,0.00799680973133,15.2292682927,15.2048415639,0.000596665081377
10029,-0.33340904239,-0.370672453093,0.988239217227,-1.02239138231,-0.0924328345214,-0.00620214910324,0.0619362131143,0.454894206852,15.864321608,14.8831409998,0.962715385915
10030,0.329040096972,-0.341004948661,-0.472907302922,-0.801382863909,-0.266092856555,-0.712363642872,0.243167273415,1.17017595245,14.0523809524,12.9247659275,1.27151564448
10031,0.0149356778448,-0.344953559886,-0.00775386598798,-1.6687018226,-0.0504396664549,0.397361458346,0.0122052106353,0.337596897876,15.5383386581,15.4896206726,0.00237344210903
10032,0.00612739116045,-0.390601623087,0.319242286995,-3.16300740571,-0.132748781076,0.613288211457,0.108587914281,-0.193066760161,16.3176144244,15.8620101538,0.207575251346
10033,-0.127675022853,-0.27796658365,-0.156343973329,-0.289659770713,0.0695508538941,0.337982211037,-0.0366050567639,0.518383429636,15.7666666667,15.4988129214,0.0717456288554
10034,-0.215665202733,-0.240450552298,-0.272670292471,-2.51124428124,-0.0895155081315,0.50403409483,0.0862988589925,-0.0761234246807,15.7677100494,15.669486799,0.00964780692806
10035,0.0270467082088,-0.198729191302,-0.408371351918,-0.450200224722,-0.154488758402,0.194062970073,0.154349945964,0.959230716597,15.0544662309,14.8211753072,0.0544246550952
10036,-3.49588048652,0.513168017788,2.02873966322,-0.335209737674,-0.1168573211,-0.623647425037,0.205841949186,-1.16551380593,15.1906873614,14.541071334,0.422000983098
10037,0.574664550527,-0.380667307129,-0.285719472429,-0.368923164444,0.252669105273,0.654546623583,-0.455626032235,0.726617682035,16.6,16.0887409579,0.261385808161
10038,-0.304793791957,-0.331293369853,0.597832200555,-0.822920402449,-0.0660767928957,0.0136784580693,0.0456796721196,0.355092982484,15.4521575985,14.8925347232,0.313177762607
10039,0.48867565934,-0.407632071874,-0.462121228586,-0.0260934395455,-0.0209609102758,-0.0806488567118,0.0564591727868,1.17251534421,15.2833333333,14.3704784484,0.833304040923
10040,-0.0309820820274,-0.285202927521,-0.552344047547,-0.739469211793,-0.103294056799,0.0448558819526,0.129836798052,0.234226106795,15.476744186,14.6981756281,0.60616899931
10041,1.10070320765,2.40243666077,0.519644692793,0.120837631758,-2.79727288743,-1.01408805273,0.610264028165,-0.525056393177,11.0,7.11812047156,15.0689886733
10044,0.127889064568,-0.239107916225,-1.25302921122,-1.6460128898,-0.436666303201,-1.12452347745,0.593645416356,0.468940030337,11.8,11.8998160707,0.00996324797752
10048,1.0472211216,1.85219654938,0.334367030616,0.130516657931,1.22726774381,-2.96932379323,-3.91576979346,-1.30784250075,5.5,8.46863788173,8.81281087282
10055,0.815297230312,-0.531688794696,-0.462151100625,0.203976816525,-0.929486194716,-2.80221258264,1.18445741242,-1.75177535587,3.25,7.98965242104,22.4643050723
10057,0.814159625722,-0.54012735933,-0.462533101309,0.207223407462,-0.259119571021,1.00742674386,0.15189212584,-2.85080884087,17.0,16.2023586299,0.636231755265
10065,-0.741634447586,-0.127206260264,-0.0346046191114,-1.788699349,-0.0362954297602,0.44358015398,0.0472886085798,0.0621284934106,15.2228116711,15.791679219,0.323610287067
10069,0.723975955271,-0.511498209662,-0.55791898862,0.360598424563,0.132411614565,0.416805131321,-0.112126666408,-1.0629164679,16.3103448276,15.4731490765,0.700896725722
10075,-0.771175765995,0.0268185869543,-1.2650376479,-1.86114849102,0.0334970427477,0.824623722358,-0.0143675121031,0.0117086976474,15.5742725881,16.4671545477,0.797238193847
10103,0.989232439352,1.27673374981,0.154128712009,0.150294364918,2.0457839492,-2.58053278223,-2.31739732044,-1.49335234878,7.33333333333,9.96461407375,6.9236383349
10104,0.811684697779,-0.486599603751,-0.398945447125,0.214105840698,-0.295674466199,-1.12092416142,0.327920934095,-2.25698013936,16.3333333333,11.9571692222,19.1508123272
10105,0.818458070693,-0.476914231493,-0.43054578911,0.20647577176,-0.106937385411,-0.408499209881,0.248709400515,-2.44336544808,10.9285714286,13.4925463446,6.57396736981
10106,0.821972741778,-0.441771424592,-0.419440984546,0.205278618073,-0.934815529777,-1.41229271575,0.943969883884,-1.9561053582,8.44444444444,10.6526007227,4.87595414917
10107,1.02688504119,1.64406566461,0.266004138327,0.140973134221,-0.914973291945,-1.23975508488,-0.868779141545,-1.15368022384,8.33333333333,9.40168713747,1.14137985081
10110,1.00034501201,1.37185766313,0.175653961752,0.151675867562,-2.82340601597,-0.238065592377,-0.227617322033,-1.24594036125,8.0,9.92236514006,3.69548773174
10111,0.824015171546,-0.358764692346,-0.355336805269,0.211625937551,-0.233834092838,0.249878383317,0.17847999314,-2.50975852119,17.9666666667,14.5674030004,11.554993473
10112,-0.225281116151,-0.00958319630808,-1.68661344468,-1.08815203207,-0.627681165199,-1.1231181724,0.808300111056,0.917276287237,9.98850574713,11.6601126946,2.79426978686
10118,0.669711963422,-0.155647962087,-0.568369156253,0.498603868224,-0.284874150844,-1.53409388538,0.288519556682,-0.123201897827,11.4074074074,10.9352720101,0.222911833429
10119,-0.0804913885036,-0.0644425366146,-1.31820091005,-2.14625390131,-0.498702260997,-0.763004762969,0.58418749688,0.72700859398,13.6344086022,12.49844684,1.2904091251
10121,0.738738628437,-0.531812259224,-0.202159311956,-0.172955638393,-0.636573814791,-2.23166316486,0.811205962964,-0.110107527325,8.78082191781,9.48018468484,0.489108279907
10122,0.902954315422,0.372781688334,-0.157340006956,0.179184943765,0.795942225919,1.18624529853,-1.68818253959,-2.72611466033,15.5714285714,16.9996710802,2.03987666384
10123,0.866086096115,0.0122925700476,-0.267222352148,0.191834147457,-0.188922374676,-0.689331910892,0.121991706088,-2.02608128889,16.4285714286,12.4185447759,16.0803137555
10128,-1.03763543067,0.0659034033078,-0.774262291241,-1.42549245036,-0.038853346873,0.360516366677,0.0744093001938,-0.0244241010569,15.5872033024,15.5982029544,0.000120992344803
10153,0.842725800678,-0.188697940807,-0.311924744682,0.201305203608,-0.167879336574,-2.31123630743,-0.0712906353503,-1.87661378755,10.4285714286,9.57222135575,0.733335447274
10154,0.292119933346,4.36442133255,-0.603560688733,1.76361756211,-1.78517755719,1.2544150366,0.736560045857,1.52604488504,10.0,10.7869752914,0.619330109305
10155,0.813556162621,-0.549677373871,-0.46824407591,0.204319641286,-0.862393515912,-2.93564252059,1.17408754638,-1.69335429597,8.0,7.80640066537,0.0374807023694
10165,1.03389373787,2.40200435551,0.40140276801,0.233427874751,-1.67689586422,-0.0103268439854,-1.99658719311,0.445872790289,14.3333333333,10.7801308026,12.6252482245
10166,0.0695210121836,2.25442526629,-1.19399002362,0.247593743589,-1.30164303823,0.199446414826,-1.71091945766,1.01770471972,11.5,12.0791669151,0.335434315588
10167,0.876917094301,0.142644341034,-0.212634073714,0.190568863206,-1.35266211393,-1.83710814227,0.707883688304,-1.60469296182,8.875,8.97326817782,0.00965663477136
10168,0.838732386907,-0.229431425196,-0.325190493064,0.203658974247,-0.781530255758,-1.78271620552,0.43027070968,-1.86903824563,10.4285714286,9.99862017195,0.184858083092
10169,0.162238215521,-0.172007592606,-1.06525973832,-0.813796540783,-0.951257087749,-2.85604346621,1.08354997146,1.31562191595,6.0,7.91489377965,3.66681818733
10170,0.91366284065,0.501490059178,-0.103630823589,0.177323002116,-0.258642953206,-0.475940205685,-1.22815086796,-2.01317453878,12.5,12.6870431454,0.0349851382343
10171,0.89778981363,0.336832013306,-0.159714889952,0.181434487868,-1.02558835915,-2.13741198805,-0.0664542732486,-1.53844940217,6.2,8.68716867539,6.18600801984
10172,1.22620631114,3.69168112169,0.950031502148,0.0757850660487,5.94651483067,-2.36825538265,4.28915158867,0.181539089661,8.5,8.89261208308,0.154144247782
10173,1.00482807326,1.41700268307,0.18930526298,0.144341730154,0.737878448967,-2.34874495549,-3.83301316029,-1.52555901401,5.25,9.70816152256,19.8752041612
10174,0.852864372156,-0.10454659782,-0.295248583749,0.197920726138,-1.40777617669,-1.8392449165,0.857840245151,-1.66909888539,7.77777777778,9.13539792123,1.8431324539
10175,0.97673774108,1.14968771236,0.11314395795,0.157020630351,2.08911923784,-0.505575675808,0.863368387217,-1.68915027891,14.0,13.1547408171,0.714463086335
10176,-0.556136885063,2.60213815479,-1.72051617755,-4.3068083946,2.12156952199,1.0066808375,-3.39328902948,0.297206554414,14.7857142857,16.8563737308,4.28763053756
10179,1.113326493,2.53267380158,0.563780301708,0.11866014991,-3.29964021625,-0.141504504656,1.89988693771,-0.383097906395,6.0,7.87583581181,3.51875999288
10199,0.918850875391,0.537990819492,-0.100511344118,0.176743725305,1.24988196557,3.5777212311,-0.414355142004,-3.0135182926,15.3,21.4104437473,37.3375227888
10279,0.932998747232,0.678010117438,-0.0572438282529,0.170289401533,-1.19302410065,-2.11819344126,4.45862833621,-0.771453059743,2.0,6.83967465894,23.4224508044
10280,0.313025231605,-0.134028831953,-1.09537355592,0.304437949612,0.180184228482,0.0184411280812,-0.300356408364,0.521125506288,14.0,14.6607231561,0.436555088958
10281,0.197979645194,-0.150878640952,-0.891392836416,-1.03095646192,-0.822608984712,-1.61524710609,1.15439251172,0.810640809908,11.3218390805,10.3497680955,0.944921999965
10282,-0.704268996811,0.277942752448,-2.2629518314,-2.93078423261,-0.722563391899,-0.86126301134,0.979652433641,0.348328853964,11.3924050633,12.0262927231,0.401813565299
10285,0.779050515262,0.831454135233,-0.288113753038,0.453915285396,1.54019770497,2.04684439619,5.68558141804,-0.567893408,18.8461538462,16.5865601045,5.10576387732
10301,0.169120719469,-0.41147864754,0.0096526572161,-0.24198167841,-0.139782302879,-0.302266180712,0.210223516124,0.722308336206,14.6846153846,13.9853283567,0.48900234736
10302,0.327661189845,-0.419545833935,-0.252205983197,0.445054399068,-0.031531379082,0.0418405090943,-0.0151764803792,0.663313401418,16.4495912807,14.7232622148,2.9802120439
10303,0.5207870113,-0.429582508377,-0.349039371698,-0.0637941230165,0.0498877444082,0.438145675605,-0.154822768536,0.616729685006,16.4139534884,15.4969089863,0.840970618896
10304,0.331474397867,-0.391114156301,-0.388336131436,-0.10557516281,-0.000847095650479,0.186772718095,-0.0796586873459,0.759167775656,17.4631578947,15.0172010991,5.98270464592
10305,0.195686266552,-0.412151776973,-0.039604265033,0.27216140252,-0.0653123009942,-0.151934535402,0.0457888965811,0.852379639615,14.9613899614,14.3706801331,0.348938101296
10306,0.389018604922,-0.522647577072,0.49455066128,0.651115064697,-0.135851773318,-0.440357103061,0.0785259202755,0.945763827704,14.1571906355,13.7475643258,0.167793713632
10307,0.631705892548,-0.523051092083,-0.314836400717,0.185173720171,-0.248731203802,-0.669553501275,0.294566136919,0.769752513619,13.9645390071,13.0132355535,0.90497826078
10308,0.414115142803,-0.467390305755,-0.217810092922,-0.147075039189,-0.0382970910861,0.112017492625,0.0274050638413,0.434774522103,15.0271903323,14.8385626334,0.0355804088034
10309,0.355365030119,-0.472609027739,0.0742121388123,-0.909961278016,-0.155238076196,-0.195797375071,0.146169053381,0.250770491682,15.033492823,14.1537113499,0.774015440448
10310,0.439285691572,-0.470671118066,-0.238536045711,-0.142931237986,-0.0102660843361,0.183337431497,-0.0301564316714,0.663620937672,16.8945454545,15.0051573468,3.56978742157
10311,0.809154186457,-0.553476224983,-0.473858636219,0.213174255853,-0.0763844785216,0.525932621902,0.00829240979588,-0.606704668968,17.6,15.4760377481,4.51121564745
10312,0.462169021071,-0.517558325536,0.0947058294455,0.35254701564,-0.0701710995315,-0.14383154928,0.029003964994,0.770354276588,15.6893203883,14.3409941203,1.8179837249
10314,0.180563520707,-0.561387751796,1.22318917917,0.0390197671556,-0.0515165675315,-0.136889655472,-0.013745234921,0.528529839678,15.8333333333,14.5837851889,1.56137056519
10317,1.28108194499,4.25755169554,1.14067139003,0.0603605105719,7.33001687894,-0.102247158808,4.48354937239,-0.0292027049926,14.75,13.7095263855,1.08258534241
10451,0.269359924522,-0.571752162855,1.15035296466,-0.435827090704,-0.20861509096,-0.594430702013,0.26875566622,0.455457719908,13.7305045872,13.4495643763,0.0789274021255
10452,0.479003936028,-0.536991681986,0.558367442102,0.0349241746059,0.0726356447829,0.194850382569,0.114246536281,0.517972269629,15.213036566,15.0904645056,0.0150239099836
10453,0.572439768922,-0.579743574166,0.489148110582,0.547340693763,0.0969012345797,0.464354269343,-0.150820954596,-1.17694974097,15.1598023064,15.701312334,0.29323310995
10454,0.24600132243,-0.37580637153,-0.240518245021,-0.548726501074,0.224284828349,0.885517128424,-0.161033853405,0.581025385053,14.8396793587,16.6018129438,3.10511477186
10455,0.507810923835,-0.535398050788,0.539007403387,0.433532559712,0.26924295644,0.420692794493,0.771501299176,0.992741879715,15.2339449541,15.4600109262,0.0511058237538
10456,0.540549116702,-0.583237203656,0.446820895308,0.600191574153,0.0564384482956,0.198600748554,-0.0990999558817,-1.08094759413,14.3484848485,15.1616349802,0.661213136693
10457,0.613578451671,-0.512699741376,0.516002461696,0.444027323553,-0.0146485980024,-0.0191042200926,-0.0948693289015,0.771573245051,14.693359375,14.573763728,0.0143031187698
10458,-0.00877315327974,-0.461953359085,1.01995904382,0.746283626685,0.0246067026417,-0.0773316675647,-0.102638574586,0.457666757678,15.1645796064,14.7951758368,0.13645914501
10459,0.6462176424,-0.565145600623,0.348098229818,0.436511994232,0.138200818737,0.343734982806,-0.151944279938,-1.1100553872,14.3861788618,15.445237665,1.12160554859
10460,0.556790890773,-0.503021260306,0.106421746435,0.600803210121,-0.185555696604,-0.599723992922,0.216849800233,-0.696783524239,12.8766756032,13.2442652231,0.135122128668
10461,0.0883392628476,-0.44914564629,0.696198623032,0.716896424868,-0.0800041533891,-0.375491850949,0.0386312655532,0.721689369539,14.1333333333,14.0262606218,0.0114645655396
10462,0.117937554185,-0.441414437047,0.660794782486,0.649738217434,0.00160249431633,-0.14065344847,-0.0836128197998,0.488833013551,14.3890746934,14.5574518683,0.0283508730153
10463,0.0558590519056,-0.407011117981,0.394699784421,-0.808391081349,-0.171679500868,-0.200909021384,0.157753212543,0.425323710201,14.2449799197,14.2316860806,0.000176726157765
10464,0.19506590074,-0.151401648968,-0.925030137334,0.97362009351,0.383466582419,0.783712244605,-0.291197502576,0.536288360775,16.71875,16.3790274449,0.11541141442
10465,0.181049773989,-0.361904292737,-0.290544068892,0.359253024529,-0.00965283574597,0.00421165423072,-0.03474408677,0.446685814631,14.614379085,14.6998433458,0.00730413986555
10466,0.518170807205,-0.508926632648,0.418892367785,0.648279101482,0.114250167854,0.1767494546,-0.0879062676057,-0.927413127831,14.9705372617,15.1010897785,0.0170439596515
10467,0.320754499367,-0.581497132113,1.18884647075,0.210414361362,-0.0752875072428,-0.246592473216,-0.00910383381778,0.736682707093,14.614806867,14.2925775108,0.103831758028
10468,0.271197520984,-0.452885293571,0.350218286365,-0.894610232916,0.0533603686994,0.389819284755,-0.116789070052,0.455033008245,15.3681073025,15.5579089833,0.0360246780186
